epoch,i,reward,x_movement,success,iterations,time
10263,1089993,170.0,191,0,20,3
10264,1090054,170.0,191,0,20,3
10265,1090095,170.0,191,0,20,3
10266,1090116,170.0,191,0,20,3
10267,1090162,168.0,189,0,20,4
10268,1090179,170.0,191,0,20,3
10269,1090226,489.0,518,0,61,12
10270,1090249,159.0,181,0,25,4
10271,1090273,170.0,191,0,20,3
10272,1090348,170.0,191,0,20,3
10273,1090386,170.0,191,0,20,3
10274,1090551,295.0,320,0,37,7
10275,1090599,170.0,191,0,20,3
10276,1090640,170.0,191,0,20,3
10277,1090685,170.0,191,0,20,3
10278,1090762,398.0,424,0,59,11
10279,1090803,191.0,506,0,1505,300
10280,1090869,147.0,168,0,28,5
10281,1090906,147.0,168,0,28,5
10282,1090955,169.0,190,0,20,3
10283,1091011,169.0,189,0,20,3
10284,1091667,311.0,335,0,32,6
10285,1091766,170.0,191,0,20,3
10286,1091786,170.0,191,0,20,3
10287,1091829,170.0,191,0,20,3
10288,1091923,191.0,506,0,1505,300
10289,1091988,274.0,298,0,30,6
10290,1092022,169.0,190,0,20,3
10291,1092074,471.0,506,0,104,20
10292,1092155,169.0,189,0,20,4
10293,1092198,169.0,189,0,20,3
10294,1092254,147.0,168,0,28,5
10295,1092383,147.0,168,0,28,5
10296,1092440,170.0,191,0,20,3
10297,1092482,191.0,506,0,1505,300
10298,1092588,279.0,302,0,29,5
10299,1092646,279.0,302,0,29,5
10300,1092677,169.0,190,0,20,3
10301,1093097,163.0,185,0,22,4
10302,1093120,168.0,189,0,20,4
10303,1093223,490.0,518,0,56,11
10304,1093326,277.0,300,0,29,5
10305,1093350,169.0,189,0,20,3
10306,1093406,162.0,184,0,23,4
10307,1093471,160.0,182,0,23,4
10308,1093502,156.0,178,0,23,4
10309,1093579,168.0,189,0,20,4
10310,1093721,161.0,183,0,23,4
10311,1093752,162.0,184,0,23,4
10312,1093790,494.0,520,0,48,9
10313,1094041,170.0,191,0,20,3
10314,1094085,170.0,191,0,20,3
10315,1094415,168.0,189,0,20,4
10316,1094455,170.0,191,0,20,3
10317,1094482,170.0,191,0,20,3
10318,1094533,169.0,190,0,20,3
10319,1094576,170.0,191,0,20,3
10320,1094661,470.0,506,0,109,21
10321,1094686,168.0,189,0,20,4
10322,1094780,149.0,171,0,26,5
10323,1094893,169.0,190,0,20,3
10324,1094957,166.0,187,0,20,4
10325,1094978,167.0,189,0,21,4
10326,1095156,493.0,518,0,49,9
10327,1095219,156.0,176,0,25,4
10328,1095267,273.0,296,0,29,5
10329,1095334,148.0,171,0,27,5
10330,1095364,191.0,506,0,1505,300
10331,1095400,273.0,297,0,35,6
10332,1095501,274.0,297,0,29,5
10333,1095545,155.0,178,0,25,5
10334,1095591,149.0,170,0,27,5
10335,1095661,169.0,190,0,20,3
10336,1095725,314.0,338,0,33,6
10337,1095880,471.0,506,0,104,20
10338,1095932,191.0,506,0,1505,300
10339,1095980,943.0,1258,0,1505,300
10340,1096141,161.0,183,0,23,4
10341,1096184,191.0,506,0,1505,300
10342,1096244,273.0,297,0,35,6
10343,1096285,161.0,183,0,23,4
10344,1096315,276.0,299,0,29,5
10345,1096368,277.0,301,0,30,6
10346,1096443,428.0,454,0,49,9
10347,1096466,157.0,179,0,24,4
10348,1096499,268.0,290,0,32,6
10349,1096523,161.0,183,0,23,4
10350,1096602,1131.0,1174,0,133,26
10351,1096658,170.0,191,0,20,3
10352,1096721,165.0,186,0,22,4
10353,1096790,168.0,189,0,20,4
10354,1096822,494.0,520,0,48,9
10355,1096930,493.0,520,0,50,10
10356,1096996,314.0,338,0,33,6
10357,1097159,147.0,168,0,28,5
10358,1097364,469.0,506,0,111,22
10359,1097396,268.0,292,0,32,6
10360,1097913,152.0,175,0,26,5
10361,1098097,191.0,506,0,1505,300
10362,1098145,166.0,188,0,20,4
10363,1098281,169.0,190,0,20,3
10364,1098311,163.0,183,0,22,4
10365,1098336,661.0,702,0,128,25
10366,1098377,490.0,518,0,59,11
10367,1098494,191.0,506,0,1505,300
10368,1098635,491.0,520,0,64,12
10369,1098680,842.0,884,0,126,25
10370,1098725,492.0,519,0,59,11
10371,1098798,491.0,518,0,59,11
10372,1098830,470.0,506,0,105,21
10373,1098869,168.0,190,0,20,4
10374,1098891,272.0,296,0,30,6
10375,1098934,166.0,187,0,20,3
10376,1098971,277.0,300,0,30,5
10377,1099180,166.0,188,0,20,4
10378,1099383,166.0,187,0,20,4
10379,1099669,146.0,167,0,28,5
10380,1099718,166.0,187,0,20,4
10381,1099745,166.0,187,0,20,4
10382,1099794,154.0,177,0,25,5
10383,1100016,151.0,172,0,27,5
10384,1100037,158.0,180,0,24,4
10385,1100075,314.0,338,0,33,6
10386,1100136,170.0,191,0,20,3
10387,1100199,168.0,189,0,20,3
10388,1100235,169.0,190,0,20,3
10389,1100278,191.0,506,0,1505,300
10390,1100456,467.0,506,0,122,24
10391,1100489,275.0,299,0,31,6
10392,1100517,191.0,506,0,1505,300
10393,1100560,166.0,188,0,20,4
10394,1100641,191.0,506,0,1505,300
10395,1100750,169.0,189,0,20,3
10396,1100904,169.0,190,0,20,3
10397,1100936,191.0,506,0,1505,300
10398,1100975,191.0,506,0,1505,300
10399,1101034,1035.0,1071,0,95,18
10400,1101067,169.0,189,0,20,3
10401,1101131,169.0,189,0,20,3
10402,1101159,169.0,189,0,20,3
10403,1101235,169.0,189,0,20,3
10404,1101302,169.0,189,0,20,3
10405,1101345,169.0,189,0,20,3
10406,1101387,169.0,189,0,20,3
10407,1101487,166.0,188,0,20,4
10408,1101508,170.0,191,0,20,3
10409,1101596,170.0,191,0,20,3
10410,1101651,170.0,191,0,20,3
10411,1102306,170.0,191,0,20,3
10412,1102391,314.0,338,0,33,6
10413,1102423,170.0,191,0,20,3
10414,1102467,170.0,191,0,20,3
10415,1102497,168.0,189,0,20,4
10416,1102572,170.0,191,0,20,3
10417,1102593,170.0,191,0,20,3
10418,1102672,170.0,191,0,20,3
10419,1102717,191.0,506,0,1505,300
10420,1102735,471.0,506,0,102,20
10421,1102862,170.0,191,0,20,3
10422,1102894,170.0,191,0,20,3
10423,1102918,170.0,191,0,20,3
10424,1103004,170.0,191,0,20,3
10425,1103041,170.0,191,0,20,3
10426,1103100,493.0,520,0,47,9
10427,1103171,170.0,191,0,20,3
10428,1103214,845.0,890,0,147,29
10429,1103540,170.0,191,0,20,3
10430,1103575,167.0,188,0,20,3
10431,1103764,168.0,189,0,20,4
10432,1103812,170.0,192,0,20,4
10433,1103868,168.0,189,0,20,3
10434,1103967,167.0,189,0,20,4
10435,1104007,168.0,189,0,20,3
10436,1104120,169.0,191,0,21,4
10437,1104171,148.0,170,0,28,5
10438,1104220,191.0,506,0,1505,300
10439,1104256,274.0,297,0,29,5
10440,1104296,492.0,519,0,47,9
10441,1104317,148.0,171,0,27,5
10442,1104400,170.0,191,0,20,3
10443,1104437,273.0,296,0,29,5
10444,1104460,284.0,309,0,35,7
10445,1104488,148.0,171,0,27,5
10446,1104549,312.0,337,0,36,7
10447,1105082,491.0,519,0,62,12
10448,1105237,158.0,179,0,24,4
10449,1105260,150.0,172,0,27,5
10450,1105528,147.0,168,0,28,5
10451,1105573,273.0,296,0,29,5
10452,1105782,292.0,318,0,43,8
10453,1105842,170.0,192,0,20,4
10454,1105878,266.0,289,0,40,7
10455,1106345,166.0,187,0,20,3
10456,1106480,157.0,178,0,24,4
10457,1106524,162.0,184,0,23,4
10458,1106592,170.0,191,0,20,3
10459,1106643,507.0,537,0,68,13
10460,1106696,162.0,184,0,23,4
10461,1106786,191.0,506,0,1505,300
10462,1106823,493.0,519,0,52,10
10463,1106903,277.0,300,0,29,5
10464,1106935,170.0,191,0,20,3
10465,1106985,274.0,297,0,29,5
10466,1107021,168.0,189,0,20,3
10467,1107098,274.0,298,0,30,6
10468,1107145,276.0,299,0,29,5
10469,1107270,158.0,179,0,24,4
10470,1107334,170.0,191,0,20,3
10471,1107480,422.0,449,0,49,9
10472,1107688,273.0,296,0,29,5
10473,1107719,276.0,299,0,29,5
10474,1107760,167.0,188,0,20,3
10475,1107801,167.0,188,0,20,3
10476,1107843,170.0,191,0,20,3
10477,1107930,148.0,171,0,27,5
10478,1108169,170.0,191,0,20,3
10479,1108257,271.0,294,0,30,5
10480,1108289,273.0,296,0,29,5
10481,1108328,273.0,296,0,29,5
10482,1108378,297.0,322,0,38,7
10483,1108419,273.0,296,0,29,5
10484,1108508,276.0,299,0,29,5
10485,1108544,493.0,519,0,48,9
10486,1108585,191.0,506,0,1505,300
10487,1108634,156.0,178,0,23,4
10488,1108670,191.0,506,0,1505,300
10489,1109339,162.0,183,0,22,4
10490,1109364,162.0,183,0,22,4
10491,1109440,495.0,521,0,49,9
10492,1109544,163.0,184,0,22,4
10493,1109587,311.0,336,0,44,8
10494,1109620,170.0,191,0,20,3
10495,1109697,166.0,188,0,21,4
10496,1109731,163.0,184,0,22,4
10497,1109775,157.0,179,0,25,4
10498,1109925,168.0,189,0,20,4
10499,1109955,165.0,186,0,20,4
10500,1109998,167.0,188,0,20,3
10501,1110042,157.0,178,0,24,4
10502,1110116,149.0,171,0,26,5
10503,1110146,147.0,168,0,28,5
10504,1110290,152.0,174,0,26,5
10505,1110336,147.0,168,0,28,5
10506,1110624,165.0,187,0,22,4
10507,1110689,150.0,172,0,26,5
10508,1110879,491.0,518,0,52,10
10509,1110914,170.0,191,0,20,3
10510,1110977,168.0,189,0,20,4
10511,1111019,165.0,186,0,20,4
10512,1111057,168.0,189,0,20,4
10513,1111120,274.0,297,0,30,5
10514,1111330,166.0,186,0,20,4
10515,1111377,490.0,518,0,53,10
10516,1111417,148.0,171,0,27,5
10517,1111438,294.0,319,0,38,7
10518,1111504,168.0,189,0,20,4
10519,1111553,168.0,189,0,20,4
10520,1111578,168.0,189,0,20,4
10521,1111640,169.0,189,0,20,4
10522,1111704,170.0,191,0,20,3
10523,1111767,168.0,189,0,20,4
10524,1111812,150.0,172,0,26,5
10525,1111884,170.0,191,0,20,3
10526,1111960,160.0,181,0,23,4
10527,1112093,276.0,299,0,30,5
10528,1112152,306.0,331,0,38,7
10529,1112174,273.0,297,0,30,6
10530,1112852,166.0,187,0,20,4
10531,1112874,169.0,191,0,21,4
10532,1112987,492.0,518,0,47,9
10533,1113020,170.0,191,0,20,3
10534,1113090,274.0,297,0,29,5
10535,1113216,170.0,191,0,20,3
10536,1113357,492.0,518,0,47,9
10537,1113413,161.0,182,0,22,4
10538,1113462,164.0,186,0,21,4
10539,1113507,164.0,186,0,21,4
10540,1113547,168.0,189,0,20,3
10541,1113569,166.0,188,0,22,4
10542,1113611,312.0,336,0,32,6
10543,1113670,159.0,180,0,23,4
10544,1113701,170.0,191,0,20,3
10545,1113764,160.0,182,0,22,4
10546,1113822,270.0,294,0,34,6
10547,1113863,161.0,182,0,22,4
10548,1113920,170.0,191,0,20,3
10549,1113958,170.0,191,0,20,3
10550,1113993,168.0,189,0,20,3
10551,1114391,168.0,189,0,20,3
10552,1114454,492.0,518,0,47,9
10553,1114563,315.0,338,0,32,6
10554,1114803,169.0,190,0,20,4
10555,1114928,153.0,176,0,26,5
10556,1115011,494.0,520,0,48,9
10557,1115073,313.0,337,0,32,6
10558,1115197,170.0,191,0,20,3
10559,1115245,273.0,298,0,35,7
10560,1115971,147.0,168,0,28,5
10561,1116019,309.0,332,0,36,7
10562,1116099,168.0,189,0,20,4
10563,1116165,491.0,520,0,61,12
10564,1116203,275.0,297,0,29,5
10565,1116255,487.0,518,0,73,14
10566,1116286,147.0,168,0,28,5
10567,1116769,167.0,187,0,21,4
10568,1116921,147.0,168,0,28,5
10569,1116997,273.0,297,0,31,6
10570,1117113,163.0,183,0,23,4
10571,1117495,168.0,189,0,20,4
10572,1117559,191.0,506,0,1505,300
10573,1117584,168.0,189,0,20,4
10574,1117637,170.0,191,0,20,3
10575,1117761,167.0,187,0,21,4
10576,1117803,167.0,187,0,21,4
10577,1117873,167.0,187,0,21,4
10578,1117994,170.0,191,0,20,3
10579,1118063,158.0,179,0,23,4
10580,1118125,170.0,191,0,20,3
10581,1118338,168.0,190,0,21,4
10582,1118388,495.0,520,0,48,9
10583,1118471,276.0,299,0,29,5
10584,1118525,164.0,186,0,23,4
10585,1118605,166.0,187,0,20,3
10586,1118661,170.0,191,0,20,3
10587,1118705,492.0,518,0,47,9
10588,1118780,191.0,506,0,1505,300
10589,1118832,170.0,191,0,20,3
10590,1118855,170.0,191,0,20,3
10591,1118915,170.0,191,0,20,3
10592,1118941,170.0,191,0,20,3
10593,1119027,157.0,178,0,24,4
10594,1119075,170.0,191,0,20,3
10595,1119481,314.0,338,0,34,6
10596,1119505,147.0,168,0,28,5
10597,1120412,259.0,284,0,44,8
10598,1120456,563.0,603,0,118,23
10599,1120491,147.0,170,0,27,5
10600,1120538,165.0,187,0,21,4
10601,1120613,276.0,299,0,29,5
10602,1120650,312.0,336,0,32,6
10603,1120699,312.0,336,0,32,6
10604,1120739,170.0,192,0,20,4
10605,1120804,191.0,506,0,1505,300
10606,1120967,277.0,301,0,31,6
10607,1120995,191.0,506,0,1505,300
10608,1121050,155.0,177,0,24,4
10609,1121093,162.0,184,0,23,4
10610,1121152,493.0,520,0,59,11
10611,1121194,148.0,170,0,28,5
10612,1121310,160.0,182,0,23,4
10613,1121370,144.0,166,0,28,5
10614,1121435,156.0,178,0,24,4
10615,1121609,276.0,299,0,30,5
10616,1121773,854.0,890,0,98,19
10617,1121851,494.0,519,0,48,9
10618,1121927,168.0,190,0,21,4
10619,1121957,152.0,174,0,27,5
10620,1121999,170.0,192,0,20,4
10621,1122049,279.0,302,0,29,5
10622,1122176,191.0,506,0,1505,300
10623,1122245,168.0,189,0,20,3
10624,1122304,146.0,168,0,28,5
10625,1122447,275.0,300,0,36,7
10626,1122478,134.0,155,0,33,6
10627,1122743,275.0,299,0,31,6
10628,1122808,490.0,519,0,61,12
10629,1122844,985.0,1034,0,160,32
10630,1122878,490.0,519,0,68,13
10631,1122929,843.0,889,0,153,30
10632,1122974,263.0,288,0,43,8
10633,1123075,490.0,518,0,60,12
10634,1123104,158.0,180,0,24,4
10635,1123144,313.0,337,0,32,6
10636,1123242,132.0,155,0,34,6
10637,1123297,158.0,180,0,24,4
10638,1123345,491.0,521,0,68,13
10639,1123412,269.0,294,0,41,8
10640,1123466,170.0,191,0,20,3
10641,1123619,279.0,302,0,29,5
10642,1123777,270.0,294,0,35,7
10643,1124006,170.0,191,0,20,3
10644,1124060,264.0,288,0,33,6
10645,1124097,794.0,831,0,105,21
10646,1124160,269.0,295,0,41,8
10647,1124199,148.0,170,0,27,5
10648,1124246,150.0,172,0,27,5
10649,1124317,151.0,174,0,27,5
10650,1124361,991.0,1033,0,127,25
10651,1124411,273.0,297,0,38,7
10652,1124495,169.0,191,0,20,4
10653,1124527,272.0,297,0,37,7
10654,1124558,170.0,191,0,20,3
10655,1124615,146.0,167,0,28,5
10656,1124696,170.0,191,0,20,3
10657,1125474,272.0,296,0,35,6
10658,1125652,272.0,297,0,41,8
10659,1125715,170.0,191,0,20,3
10660,1125979,168.0,189,0,20,4
10661,1126098,166.0,188,0,20,4
10662,1126132,165.0,187,0,20,4
10663,1126210,166.0,188,0,20,4
10664,1126249,497.0,524,0,48,9
10665,1126303,275.0,298,0,29,5
10666,1126340,170.0,191,0,20,3
10667,1126363,166.0,188,0,20,4
10668,1126411,269.0,295,0,41,8
10669,1126584,156.0,178,0,24,4
10670,1126839,191.0,506,0,1505,300
10671,1126876,292.0,318,0,43,8
10672,1126957,169.0,190,0,20,3
10673,1127003,841.0,883,0,126,25
10674,1127073,422.0,450,0,53,10
10675,1127111,413.0,440,0,52,10
10676,1127159,170.0,191,0,20,3
10677,1127244,191.0,506,0,1505,300
10678,1127269,147.0,168,0,28,5
10679,1127303,170.0,191,0,20,3
10680,1127358,159.0,181,0,23,4
10681,1127377,275.0,298,0,30,5
10682,1127417,159.0,181,0,23,4
10683,1127514,413.0,440,0,52,10
10684,1127541,272.0,296,0,35,6
10685,1127572,160.0,181,0,23,4
10686,1127601,261.0,287,0,42,8
10687,1127661,170.0,191,0,20,3
10688,1127809,424.0,451,0,49,9
10689,1127838,258.0,283,0,43,8
10690,1128277,170.0,191,0,20,3
10691,1128362,191.0,506,0,1505,300
10692,1128404,151.0,173,0,27,5
10693,1128437,170.0,191,0,20,3
10694,1128473,159.0,181,0,23,4
10695,1128524,168.0,189,0,20,3
10696,1128612,168.0,189,0,20,3
10697,1128719,191.0,506,0,1505,300
10698,1128792,488.0,519,0,71,14
10699,1128828,167.0,188,0,20,3
10700,1128867,274.0,297,0,30,5
10701,1128989,157.0,179,0,24,4
10702,1129033,169.0,191,0,20,4
10703,1129063,167.0,188,0,20,3
10704,1129109,161.0,183,0,23,4
10705,1129156,160.0,182,0,22,4
10706,1129300,277.0,300,0,30,5
10707,1129341,167.0,188,0,20,3
10708,1129383,579.0,608,0,65,12
10709,1129455,277.0,300,0,30,5
10710,1129495,276.0,299,0,29,5
10711,1129521,167.0,188,0,20,3
10712,1129560,149.0,172,0,26,5
10713,1129619,170.0,191,0,20,3
10714,1129761,191.0,506,0,1505,300
10715,1129803,191.0,506,0,1505,300
10716,1129830,167.0,188,0,20,3
10717,1129902,277.0,300,0,30,5
10718,1129938,489.0,518,0,65,12
10719,1129974,261.0,286,0,43,8
10720,1130102,168.0,189,0,20,4
10721,1130244,170.0,191,0,20,3
10722,1130388,148.0,170,0,27,5
10723,1130410,170.0,191,0,20,3
10724,1130446,170.0,191,0,20,3
10725,1130514,260.0,285,0,43,8
10726,1130609,191.0,506,0,1505,300
10727,1130627,191.0,506,0,1505,300
10728,1130655,146.0,167,0,28,5
10729,1130698,488.0,518,0,69,13
10730,1130763,147.0,168,0,28,5
10731,1130869,191.0,506,0,1505,300
10732,1130893,491.0,519,0,59,11
10733,1131030,397.0,426,0,59,11
10734,1131072,577.0,606,0,62,12
10735,1131097,159.0,181,0,23,4
10736,1131132,161.0,183,0,23,4
10737,1131183,169.0,190,0,20,3
10738,1131227,491.0,518,0,48,9
10739,1131267,191.0,506,0,1505,300
10740,1131303,147.0,170,0,27,5
10741,1131340,169.0,189,0,20,3
10742,1131371,162.0,183,0,23,4
10743,1131496,589.0,619,0,61,12
10744,1131537,494.0,520,0,48,9
10745,1131569,157.0,178,0,24,4
10746,1131616,163.0,184,0,23,4
10747,1131700,271.0,295,0,41,8
10748,1132440,841.0,882,0,123,24
10749,1132556,153.0,176,0,27,5
10750,1132582,490.0,518,0,57,11
10751,1132630,170.0,191,0,20,3
10752,1132655,166.0,188,0,20,4
10753,1132705,157.0,178,0,24,4
10754,1132742,158.0,180,0,23,4
10755,1132870,269.0,295,0,43,8
10756,1132919,856.0,898,0,124,24
10757,1133099,160.0,182,0,22,4
10758,1133216,502.0,529,0,48,9
10759,1133241,160.0,182,0,23,4
10760,1133297,316.0,340,0,32,6
10761,1133319,169.0,190,0,20,3
10762,1133369,316.0,340,0,32,6
10763,1133406,170.0,191,0,20,3
10764,1133448,191.0,506,0,1505,300
10765,1133487,165.0,187,0,20,4
10766,1133541,430.0,457,0,49,9
10767,1133632,147.0,170,0,27,5
10768,1133679,148.0,171,0,27,5
10769,1133727,168.0,188,0,20,3
10770,1133776,154.0,177,0,26,5
10771,1133851,314.0,339,0,35,7
10772,1133924,170.0,191,0,20,3
10773,1133959,314.0,338,0,38,7
10774,1134023,161.0,183,0,22,4
10775,1134137,146.0,167,0,28,5
10776,1134186,148.0,171,0,27,5
10777,1134329,148.0,171,0,27,5
10778,1134467,148.0,171,0,27,5
10779,1134525,148.0,171,0,27,5
10780,1134596,156.0,178,0,23,4
10781,1134666,270.0,295,0,37,7
10782,1134936,169.0,190,0,20,3
10783,1134996,861.0,895,0,88,17
10784,1135016,147.0,169,0,28,5
10785,1135050,149.0,172,0,26,5
10786,1135083,150.0,173,0,26,5
10787,1135131,149.0,172,0,26,5
10788,1135208,996.0,1031,0,91,18
10789,1135239,170.0,191,0,20,3
10790,1135261,148.0,171,0,27,5
10791,1135744,160.0,182,0,23,4
10792,1135787,494.0,520,0,53,10
10793,1135812,421.0,449,0,51,10
10794,1135854,261.0,286,0,44,8
10795,1135895,258.0,283,0,44,8
10796,1135977,148.0,171,0,27,5
10797,1136121,469.0,506,0,113,22
10798,1136152,156.0,178,0,24,4
10799,1136200,156.0,178,0,24,4
10800,1136235,191.0,506,0,1505,300
10801,1136283,491.0,518,0,55,11
10802,1136326,490.0,518,0,60,11
10803,1136380,158.0,180,0,24,4
10804,1136411,492.0,519,0,53,10
10805,1136456,149.0,172,0,27,5
10806,1136680,316.0,341,0,37,7
10807,1136723,469.0,506,0,114,22
10808,1136770,467.0,506,0,122,24
10809,1136799,156.0,178,0,24,4
10810,1136840,266.0,290,0,37,7
10811,1136889,272.0,295,0,31,6
10812,1136915,156.0,178,0,24,4
10813,1137027,428.0,455,0,49,9
10814,1137101,148.0,171,0,27,5
10815,1137448,271.0,296,0,35,7
10816,1137508,191.0,506,0,1505,300
10817,1137568,274.0,297,0,30,5
10818,1137611,313.0,337,0,32,6
10819,1137700,274.0,298,0,34,6
10820,1137755,564.0,597,0,83,16
10821,1137834,847.0,894,0,151,30
10822,1137854,161.0,183,0,22,4
10823,1137919,170.0,191,0,20,3
10824,1137949,169.0,190,0,20,3
10825,1138023,313.0,337,0,32,6
10826,1138099,170.0,191,0,20,3
10827,1138127,276.0,300,0,35,6
10828,1138180,311.0,335,0,32,6
10829,1138233,494.0,521,0,47,9
10830,1138267,311.0,335,0,33,6
10831,1138439,143.0,165,0,30,5
10832,1138590,170.0,191,0,20,3
10833,1138616,191.0,506,0,1505,300
10834,1138636,170.0,191,0,20,3
10835,1138680,170.0,191,0,20,3
10836,1138700,161.0,183,0,23,4
10837,1138740,494.0,521,0,54,10
10838,1138789,166.0,188,0,20,4
10839,1138834,149.0,172,0,26,5
10840,1139044,152.0,175,0,27,5
10841,1139140,170.0,191,0,20,3
10842,1139172,488.0,518,0,65,13
10843,1139292,313.0,339,0,40,8
10844,1139338,159.0,181,0,24,4
10845,1139358,153.0,175,0,27,5
10846,1140440,470.0,506,0,106,21
10847,1140490,259.0,284,0,44,8
10848,1140526,273.0,296,0,29,5
10849,1140568,167.0,188,0,20,3
10850,1140619,276.0,301,0,38,7
10851,1140686,313.0,337,0,32,6
10852,1140729,312.0,336,0,32,6
10853,1140766,492.0,519,0,49,9
10854,1140843,492.0,519,0,49,9
10855,1141081,191.0,506,0,1505,300
10856,1141331,169.0,191,0,20,4
10857,1141420,170.0,191,0,20,3
10858,1141486,162.0,184,0,22,4
10859,1141524,162.0,184,0,21,4
10860,1141548,471.0,506,0,105,20
10861,1141581,424.0,451,0,49,9
10862,1141626,191.0,506,0,1505,300
10863,1141678,277.0,301,0,34,6
10864,1141717,166.0,188,0,20,4
10865,1141857,492.0,520,0,58,11
10866,1141910,295.0,320,0,35,7
10867,1141997,166.0,188,0,20,4
10868,1142036,152.0,175,0,26,5
10869,1142085,490.0,518,0,57,11
10870,1142135,147.0,168,0,28,5
10871,1142167,147.0,168,0,28,5
10872,1142203,268.0,292,0,35,7
10873,1142254,150.0,172,0,27,5
10874,1142475,170.0,191,0,20,3
10875,1142534,191.0,506,0,1505,300
10876,1142616,170.0,191,0,20,3
10877,1142711,491.0,518,0,50,10
10878,1142820,170.0,191,0,20,3
10879,1142915,148.0,170,0,28,5
10880,1142948,146.0,169,0,27,5
10881,1143015,165.0,187,0,21,4
10882,1143220,494.0,521,0,55,10
10883,1143244,491.0,519,0,55,10
10884,1143291,491.0,518,0,59,11
10885,1143333,147.0,170,0,27,5
10886,1143436,294.0,319,0,38,7
10887,1143581,272.0,297,0,37,7
10888,1143632,138.0,161,0,30,6
10889,1143651,1135.0,1450,0,1505,300
10890,1143704,191.0,506,0,1505,300
10891,1143889,146.0,169,0,27,5
10892,1143927,146.0,167,0,28,5
10893,1144181,151.0,174,0,25,5
10894,1144305,170.0,191,0,20,3
10895,1144439,494.0,522,0,54,10
10896,1144485,191.0,506,0,1505,300
10897,1144721,147.0,168,0,28,5
10898,1144776,294.0,319,0,38,7
10899,1144817,191.0,506,0,1505,300
10900,1144837,148.0,170,0,28,5
10901,1144902,152.0,174,0,27,5
10902,1145031,493.0,520,0,54,10
10903,1145068,273.0,298,0,37,7
10904,1145245,977.0,1023,0,151,30
10905,1145360,191.0,506,0,1505,300
10906,1145391,992.0,1030,0,100,20
10907,1145436,273.0,296,0,29,5
10908,1145485,191.0,506,0,1505,300
10909,1145566,191.0,506,0,1505,300
10910,1145601,848.0,884,0,96,19
10911,1145650,170.0,191,0,20,3
10912,1145711,274.0,297,0,29,5
10913,1145853,170.0,191,0,20,3
10914,1145886,272.0,296,0,32,6
10915,1145921,170.0,191,0,20,3
10916,1145993,168.0,189,0,20,4
10917,1146019,168.0,189,0,20,4
10918,1146062,168.0,189,0,20,4
10919,1146096,170.0,191,0,20,3
10920,1146132,168.0,189,0,20,4
10921,1146160,168.0,189,0,20,4
10922,1146221,168.0,189,0,20,4
10923,1146284,168.0,189,0,20,4
10924,1146343,170.0,191,0,20,3
10925,1146405,170.0,191,0,20,3
10926,1146517,168.0,189,0,20,4
10927,1146686,274.0,297,0,30,5
10928,1146959,158.0,180,0,23,4
10929,1146983,160.0,182,0,22,4
10930,1147023,191.0,506,0,1505,300
10931,1147086,276.0,300,0,30,6
10932,1147135,191.0,506,0,1505,300
10933,1147174,165.0,186,0,20,4
10934,1147305,170.0,191,0,20,3
10935,1147349,170.0,191,0,20,3
10936,1147501,170.0,191,0,20,3
10937,1147631,170.0,191,0,20,3
10938,1147727,170.0,191,0,20,3
10939,1147762,275.0,299,0,31,6
10940,1147799,170.0,191,0,20,3
10941,1147852,261.0,288,0,47,9
10942,1147927,191.0,506,0,1505,300
10943,1147980,423.0,450,0,48,9
10944,1148016,490.0,518,0,52,10
10945,1148143,170.0,191,0,20,3
10946,1148169,409.0,438,0,56,11
10947,1148210,170.0,191,0,20,3
10948,1148294,170.0,191,0,20,3
10949,1148330,170.0,191,0,20,3
10950,1148567,169.0,190,0,20,3
10951,1148609,276.0,299,0,29,5
10952,1148658,161.0,183,0,21,4
10953,1148747,170.0,191,0,20,3
10954,1148802,274.0,297,0,29,5
10955,1148830,170.0,191,0,20,3
10956,1148891,163.0,184,0,22,4
10957,1148969,170.0,191,0,20,3
10958,1149062,165.0,187,0,21,4
10959,1149102,276.0,299,0,29,5
10960,1149147,170.0,191,0,20,3
10961,1149203,159.0,181,0,23,4
10962,1149227,170.0,191,0,20,3
10963,1149432,149.0,172,0,27,5
10964,1149492,853.0,891,0,113,22
10965,1149570,149.0,172,0,26,5
10966,1149694,276.0,299,0,29,5
10967,1149727,145.0,168,0,27,5
10968,1149791,170.0,191,0,20,3
10969,1149832,170.0,191,0,20,3
10970,1149865,170.0,191,0,20,3
10971,1149902,170.0,191,0,20,3
10972,1150450,170.0,191,0,20,3
10973,1150479,191.0,506,0,1505,300
10974,1150622,145.0,167,0,28,5
10975,1150646,276.0,301,0,36,7
10976,1150683,168.0,189,0,20,3
10977,1150723,170.0,191,0,20,3
10978,1150752,166.0,187,0,20,3
10979,1150800,166.0,187,0,20,3
10980,1150941,170.0,191,0,20,3
10981,1150986,170.0,191,0,20,3
10982,1151043,170.0,191,0,20,3
10983,1151091,170.0,191,0,20,3
10984,1151116,273.0,298,0,38,7
10985,1151163,153.0,175,0,27,5
10986,1151255,170.0,191,0,20,3
10987,1151353,170.0,191,0,20,3
10988,1151387,170.0,191,0,20,3
10989,1151485,169.0,190,0,20,3
10990,1151524,170.0,191,0,20,3
10991,1151564,150.0,172,0,27,5
10992,1151770,170.0,191,0,20,3
10993,1151802,166.0,188,0,20,4
10994,1151831,161.0,183,0,23,4
