epoch,i,reward,x_movement,success,iterations,time,mean
197010,20642336,164.0,186,0,20,4,769.0
197020,20645378,275.0,299,0,30,6,672.0
197030,20646142,1295.0,1610,0,1505,300,672.0
197040,20647013,492.0,518,0,54,10,750.7
197050,20649903,861.0,898,0,101,20,750.6
197060,20650319,998.0,1038,0,113,22,819.9
197070,20651199,860.0,898,0,105,20,778.7
197080,20651983,993.0,1034,0,120,23,723.3
197090,20652660,495.0,524,0,64,12,709.6
197100,20655539,1832.0,1908,0,298,59,729.5
197110,20656273,491.0,519,0,57,11,826.5
197120,20657411,1035.0,1076,0,116,23,859.2
197130,20657942,492.0,520,0,56,11,935.2
197140,20658793,191.0,506,0,1505,300,854.9
197150,20659625,502.0,530,0,55,11,824.8
197160,20660356,491.0,519,0,59,11,788.9
197170,20661023,191.0,506,0,1505,300,738.2
197180,20661951,275.0,298,0,29,5,671.3
197190,20664474,310.0,334,0,32,6,599.5
197200,20665520,274.0,297,0,29,5,581.0
197210,20666129,311.0,335,0,32,6,425.2
197220,20667141,310.0,334,0,32,6,407.2
197230,20667626,563.0,593,0,72,14,334.7
197240,20668311,276.0,299,0,30,5,341.8
197250,20669131,261.0,286,0,38,7,350.3
197260,20669969,589.0,618,0,56,11,326.2
197270,20672768,313.0,337,0,32,6,336.0
197280,20673866,1135.0,1178,0,129,25,348.2
197290,20674513,493.0,520,0,49,9,434.2
197300,20675316,490.0,518,0,59,11,452.5
197310,20676432,1210.0,1258,0,169,33,474.1
197320,20677266,1132.0,1175,0,128,25,564.0
197330,20677783,412.0,438,0,54,10,646.2
197340,20678465,490.0,519,0,61,12,631.1
197350,20679185,491.0,519,0,57,11,652.5
197360,20679601,261.0,285,0,38,7,675.5
197370,20680552,751.0,786,0,97,19,642.7
197380,20681141,311.0,335,0,32,6,686.5
197390,20683965,1188.0,1238,0,170,33,604.1
197400,20684497,1135.0,1450,0,1505,300,673.6
197410,20685538,311.0,335,0,32,6,738.1
197420,20688539,491.0,519,0,57,11,648.2
197430,20689343,490.0,518,0,56,11,584.1
197440,20692016,494.0,521,0,50,9,591.9
197450,20692888,859.0,895,0,99,19,592.3
197460,20695466,492.0,520,0,59,11,629.1
197470,20696589,859.0,896,0,96,19,652.2
197480,20698049,270.0,292,0,32,6,663.0
197490,20700967,165.0,186,0,20,4,658.9
197500,20701941,310.0,334,0,32,6,556.6
197510,20704656,996.0,1036,0,115,23,474.1
197520,20705201,313.0,338,0,37,7,542.6
197530,20705954,311.0,336,0,37,7,524.8
197540,20706652,269.0,294,0,36,7,506.9
197550,20707174,427.0,453,0,47,9,484.4
197560,20708383,491.0,519,0,55,11,441.2
197570,20709229,270.0,294,0,32,6,441.1
197580,20712554,191.0,506,0,1505,300,382.2
197590,20713393,673.0,705,0,83,16,374.3
197600,20714110,847.0,1162,0,1505,300,425.1
197610,20716944,492.0,520,0,59,11,478.8
197620,20717514,492.0,519,0,55,10,428.4
197630,20718413,191.0,506,0,1505,300,446.3
197640,20719249,165.0,186,0,20,4,434.3
197650,20720047,191.0,506,0,1505,300,423.9
197660,20721088,191.0,506,0,1505,300,400.3
197670,20721996,493.0,520,0,54,10,370.3
197680,20724413,497.0,524,0,53,10,392.6
197690,20725339,490.0,518,0,55,11,423.2
197700,20727828,191.0,506,0,1505,300,404.9
197710,20728627,493.0,520,0,54,10,339.3
197720,20729126,492.0,518,0,52,10,339.4
197730,20729875,1133.0,1175,0,129,25,339.4
197740,20730478,191.0,506,0,1505,300,433.6
197750,20735629,191.0,506,0,1505,300,436.2
197760,20736421,859.0,897,0,105,20,436.2
197770,20737133,490.0,518,0,60,12,503.0
197780,20739957,490.0,518,0,58,11,502.7
197790,20740749,494.0,520,0,55,10,502.0
197800,20741441,493.0,520,0,53,10,502.4
197810,20742098,157.0,178,0,24,4,532.6
197820,20746611,1182.0,1234,0,180,35,499.0
197830,20747371,493.0,520,0,60,11,568.0
197840,20748025,493.0,521,0,56,11,504.0
197850,20748913,490.0,518,0,61,12,534.2
197860,20749840,854.0,898,0,132,26,564.1
197870,20750641,316.0,340,0,32,6,563.6
197880,20751391,492.0,519,0,55,11,546.2
197890,20754003,1000.0,1039,0,109,21,546.4
197900,20754674,494.0,520,0,49,9,597.0
197910,20755390,859.0,897,0,105,20,597.1
197920,20757917,490.0,518,0,61,12,667.3
197930,20758460,492.0,518,0,55,10,598.1
197940,20761001,492.0,519,0,57,11,598.0
197950,20761725,1036.0,1076,0,112,22,597.9
197960,20763166,493.0,519,0,55,10,652.5
197970,20763743,989.0,1037,0,150,30,616.4
197980,20766124,1202.0,1258,0,208,41,683.7
197990,20768963,492.0,519,0,60,11,754.7
198000,20769594,491.0,518,0,58,11,703.9
198010,20770154,748.0,783,0,99,19,703.6
198020,20771037,702.0,735,0,86,17,692.5
198030,20771713,554.0,584,0,68,13,713.7
198040,20772768,492.0,518,0,55,10,719.9
198050,20773646,741.0,783,0,133,26,719.9
198060,20774360,847.0,884,0,103,20,690.4
198070,20775307,167.0,188,0,20,4,725.8
198080,20776013,993.0,1033,0,114,22,643.6
198090,20778580,1039.0,1078,0,115,22,622.7
198100,20779337,1017.0,1056,0,112,22,677.4
198110,20780114,1832.0,1911,0,308,61,730.0
198120,20781214,993.0,1039,0,142,28,838.4
198130,20782190,314.0,338,0,37,7,867.5
198140,20782853,844.0,879,0,97,19,843.5
198150,20783448,491.0,519,0,61,12,878.7
198160,20784313,798.0,833,0,96,19,853.7
198170,20787292,1131.0,1174,0,126,25,848.8
198180,20788169,996.0,1035,0,110,21,945.2
198190,20788923,1132.0,1174,0,124,24,945.5
198200,20789934,315.0,339,0,32,6,954.8
198210,20790714,491.0,518,0,59,11,884.6
198220,20795187,1132.0,1174,0,121,24,750.5
198230,20795870,492.0,519,0,59,11,764.4
198240,20798363,1413.0,1464,0,180,35,782.2
198250,20799345,491.0,518,0,58,11,839.1
198260,20800031,792.0,827,0,95,19,839.1
198270,20800820,492.0,519,0,59,11,838.5
198280,20803610,493.0,518,0,54,10,774.6
198290,20806253,493.0,520,0,47,9,724.3
198300,20807223,315.0,339,0,32,6,660.4
198310,20808076,491.0,518,0,49,9,660.4
198320,20809015,492.0,519,0,59,11,660.4
198330,20811094,312.0,336,0,32,6,596.4
198340,20811563,509.0,538,0,61,12,578.4
198350,20816152,312.0,336,0,32,6,488.0
198360,20816715,501.0,529,0,60,11,470.1
198370,20819258,165.0,186,0,20,4,441.0
198380,20822239,1135.0,1176,0,120,23,408.3
198390,20825095,492.0,519,0,59,11,472.5
198400,20827909,316.0,340,0,32,6,472.4
198410,20828831,167.0,187,0,20,3,472.5
198420,20830600,490.0,518,0,57,11,440.1
198430,20833167,994.0,1037,0,129,25,439.9
198440,20833716,315.0,339,0,32,6,508.1
198450,20835089,315.0,339,0,32,6,488.7
198460,20837801,492.0,518,0,53,10,489.0
198470,20840428,167.0,187,0,20,3,488.1
198480,20841196,1134.0,1177,0,133,26,488.3
198490,20841846,492.0,518,0,54,10,488.2
198500,20842756,493.0,520,0,55,11,488.2
198510,20844038,492.0,519,0,55,10,505.9
198520,20845307,491.0,518,0,48,9,538.4
198530,20846104,994.0,1033,0,109,21,538.5
198540,20846767,1133.0,1174,0,119,23,538.5
198550,20847370,167.0,187,0,20,3,620.3
198560,20850459,167.0,187,0,20,3,605.5
198570,20851649,861.0,896,0,100,19,573.0
198580,20852366,998.0,1038,0,111,22,642.4
198590,20853540,167.0,187,0,20,3,628.8
198600,20854199,167.0,187,0,20,3,596.3
198610,20855485,167.0,187,0,20,3,563.7
198620,20858443,167.0,187,0,20,3,531.2
198630,20860846,492.0,519,0,59,11,498.8
198640,20863381,491.0,520,0,61,12,448.6
198650,20864815,170.0,191,0,20,3,384.4
198660,20867874,696.0,733,0,106,21,384.7
198670,20868608,492.0,519,0,59,11,437.6
198680,20869390,314.0,338,0,32,6,400.7
198690,20872010,1131.0,1177,0,148,29,332.3
198700,20872891,492.0,519,0,59,11,428.7
198710,20873565,491.0,518,0,59,11,461.2
198720,20874449,490.0,518,0,59,11,493.6
198730,20877407,166.0,187,0,20,4,525.9
198740,20878387,492.0,518,0,52,10,493.3
198750,20881117,1132.0,1178,0,142,28,493.4
198760,20881968,1011.0,1053,0,123,24,589.6
198770,20884636,264.0,290,0,45,8,621.1
198780,20885467,170.0,191,0,20,3,598.3
198790,20886448,490.0,518,0,57,11,583.9
198800,20889261,170.0,191,0,20,3,519.8
198810,20890067,1032.0,1072,0,111,22,487.6
198820,20890850,794.0,832,0,112,22,541.7
198830,20891756,313.0,337,0,32,6,572.1
198840,20892590,313.0,337,0,32,6,586.8
198850,20893551,315.0,339,0,32,6,568.9
198860,20894676,491.0,520,0,60,12,487.2
198870,20895973,492.0,519,0,59,11,435.2
198880,20896935,988.0,1033,0,142,28,458.0
198890,20898177,493.0,520,0,58,11,539.8
198900,20900926,859.0,895,0,97,19,540.1
198910,20901400,490.0,518,0,57,11,609.0
198920,20903996,999.0,1038,0,108,21,554.8
198930,20906903,491.0,518,0,59,11,575.3
198940,20907804,981.0,1022,0,122,24,593.1
198950,20908689,1421.0,1476,0,188,37,659.9
198960,20909335,170.0,191,0,20,3,770.5
198970,20910040,495.0,523,0,51,10,738.4
198980,20912699,1033.0,1076,0,126,25,738.7
198990,20913430,1016.0,1056,0,114,22,743.2
199000,20914896,490.0,518,0,54,10,795.5
199010,20915879,311.0,336,0,37,7,758.6
199020,20916684,794.0,830,0,102,20,740.7
199030,20917539,191.0,506,0,1505,300,720.2
199040,20918129,1135.0,1450,0,1505,300,690.2
199050,20918896,490.0,518,0,58,11,705.6
199060,20919911,153.0,175,0,26,5,612.5
199070,20921055,1006.0,1055,0,157,31,610.8
199080,20921671,492.0,520,0,59,11,661.9
199090,20922497,491.0,519,0,59,11,607.8
199100,20924019,492.0,519,0,53,10,555.3
199110,20924645,494.0,522,0,55,10,555.5
199120,20925570,492.0,519,0,52,10,573.8
199130,20926313,1135.0,1450,0,1505,300,543.6
199140,20927368,490.0,518,0,60,12,638.0
199150,20928306,167.0,187,0,20,3,573.5
199160,20928981,491.0,518,0,55,11,541.2
199170,20931844,493.0,520,0,58,11,575.0
199180,20932497,167.0,187,0,20,3,523.7
199190,20933287,311.0,335,0,34,6,491.2
199200,20934093,490.0,518,0,52,10,473.2
199210,20935167,167.0,187,0,20,3,473.0
199220,20938075,315.0,339,0,32,6,440.3
199230,20938860,167.0,187,0,20,3,422.6
199240,20939848,669.0,702,0,85,17,325.8
199250,20940514,170.0,191,0,20,3,343.7
199260,20941398,1131.0,1178,0,151,30,344.0
199270,20942118,490.0,518,0,60,11,408.0
199280,20946725,1851.0,1922,0,268,53,407.7
199290,20947269,491.0,518,0,59,11,576.1
199300,20948102,1135.0,1450,0,1505,300,594.1
199310,20948991,491.0,518,0,48,9,658.6
199320,20949595,1194.0,1258,0,247,49,691.0
199330,20952574,1137.0,1179,0,123,24,778.9
199340,20953428,312.0,336,0,33,6,875.9
199350,20954015,488.0,518,0,65,13,840.2
199360,20956636,490.0,518,0,58,11,872.0
199370,20957619,492.0,519,0,53,10,807.9
199380,20958966,492.0,519,0,57,11,808.1
199390,20961743,191.0,506,0,1505,300,672.2
199400,20962756,492.0,520,0,57,11,642.2
199410,20964181,490.0,519,0,61,12,577.9
199420,20964921,496.0,524,0,55,11,577.8
199430,20967510,1131.0,1179,0,153,30,508.0
199440,20970415,490.0,518,0,61,12,507.4
199450,20970833,494.0,520,0,51,10,525.2
199460,20971840,553.0,584,0,71,14,525.8
199470,20972589,274.0,297,0,33,6,532.1
199480,20975297,268.0,291,0,35,7,510.3
199490,20975791,1192.0,1258,0,255,51,487.9
199500,20976435,847.0,1162,0,1505,300,588.0
199510,20979557,744.0,778,0,96,19,623.5
199520,20980389,1013.0,1053,0,112,22,648.9
199530,20981155,795.0,831,0,103,20,700.6
199540,20982175,491.0,518,0,57,11,667.0
199550,20984051,1135.0,1179,0,133,26,667.1
199560,20986991,847.0,1162,0,1505,300,731.2
199570,20987814,492.0,519,0,50,9,760.6
199580,20988678,491.0,518,0,58,11,782.4
199590,20989329,166.0,187,0,20,3,804.7
199600,20990676,310.0,334,0,32,6,702.1
199610,20991830,159.0,180,0,23,4,648.4
199620,20992505,668.0,703,0,99,19,589.9
199630,20993263,493.0,520,0,50,9,555.4
199640,20994186,166.0,187,0,20,3,525.2
199650,20994943,1130.0,1174,0,133,26,492.7
199660,20996061,493.0,520,0,56,11,492.2
199670,20996862,1132.0,1175,0,127,25,456.8
199680,20997597,490.0,519,0,60,12,520.8
199690,20998171,1411.0,1462,0,168,33,520.7
199700,20998974,492.0,518,0,55,10,645.2
199710,20999716,489.0,518,0,62,12,663.4
199720,21000298,492.0,520,0,56,11,696.4
199730,21002854,494.0,521,0,49,9,678.8
199740,21003534,167.0,189,0,21,4,678.9
199750,21006166,493.0,520,0,47,9,679.0
199760,21007012,494.0,522,0,54,10,615.3
199770,21008600,491.0,518,0,57,11,615.4
199780,21009556,170.0,191,0,20,3,551.3
199790,21012353,508.0,535,0,54,10,519.3
199800,21013083,275.0,298,0,30,6,429.0
199810,21014295,274.0,297,0,30,6,407.3
199820,21016897,1135.0,1450,0,1505,300,385.8
199830,21019390,490.0,518,0,61,12,450.1
199840,21020746,549.0,580,0,71,14,449.7
199850,21021481,503.0,531,0,55,11,487.9
199860,21022648,490.0,519,0,61,12,488.9
199870,21025488,491.0,518,0,58,11,488.5
199880,21026181,490.0,518,0,61,12,488.5
199890,21026861,492.0,519,0,48,9,520.5
199900,21029510,492.0,518,0,54,10,518.9
199910,21030081,491.0,518,0,56,11,540.6
199920,21031309,313.0,337,0,32,6,562.3
199930,21032287,313.0,337,0,32,6,480.1
199940,21033187,491.0,518,0,58,11,462.4
199950,21034077,312.0,336,0,32,6,456.6
199960,21034631,491.0,519,0,58,11,437.5
199970,21035589,170.0,191,0,20,3,437.6
199980,21036637,170.0,191,0,20,3,405.5
199990,21037626,1137.0,1179,0,125,24,373.5
200000,21038798,170.0,191,0,20,3,438.0
200010,21039777,170.0,191,0,20,3,405.8
200020,21042330,491.0,519,0,56,11,373.7
200030,21042992,296.0,321,0,42,8,391.5
200040,21048107,170.0,191,0,20,3,389.8
200050,21048668,494.0,520,0,52,10,357.7
200060,21049362,1295.0,1610,0,1505,300,375.9
200070,21050164,490.0,518,0,65,12,456.3
200080,21051364,191.0,506,0,1505,300,488.3
200090,21053455,495.0,521,0,54,10,490.4
200100,21054354,191.0,506,0,1505,300,426.2
200110,21055032,588.0,617,0,56,11,428.3
200120,21055805,1203.0,1258,0,203,40,470.1
200130,21058842,1613.0,1684,0,271,54,541.3
200140,21061385,1035.0,1076,0,119,23,673.0
200150,21062042,998.0,1039,0,118,23,759.5
200160,21062592,1032.0,1076,0,134,26,809.9
200170,21065456,791.0,831,0,124,24,783.6
200180,21066394,1414.0,1473,0,213,42,813.7
200190,21067088,1132.0,1175,0,138,27,936.0
200200,21068247,995.0,1037,0,122,24,999.7
200210,21069562,590.0,619,0,56,11,1080.1
200220,21072056,1406.0,1466,0,213,42,1080.3
200230,21072929,704.0,738,0,91,18,1100.6
200240,21074112,149.0,171,0,27,5,1009.7
200250,21075452,500.0,528,0,57,11,921.1
200260,21077864,994.0,1034,0,112,22,871.3
200270,21080631,997.0,1038,0,118,23,867.5
200280,21081559,994.0,1035,0,118,23,888.1
200290,21082163,492.0,520,0,59,11,846.1
200300,21082844,998.0,1037,0,108,21,782.1
200310,21083423,492.0,520,0,61,12,782.4
200320,21084034,166.0,187,0,20,3,772.6
200330,21086975,490.0,518,0,57,11,648.6
200340,21087822,301.0,325,0,38,7,627.2
200350,21088704,495.0,522,0,48,9,642.4
200360,21089603,491.0,518,0,59,11,641.9
200370,21092023,1189.0,1239,0,168,33,591.6
200380,21092848,1135.0,1450,0,1505,300,610.8
200390,21093604,700.0,733,0,91,18,624.9
200400,21096165,995.0,1035,0,118,23,645.7
200410,21096908,168.0,189,0,20,4,645.4
200420,21097771,491.0,519,0,59,11,613.0
200430,21098563,270.0,291,0,31,6,645.5
200440,21099451,165.0,186,0,20,4,623.5
200450,21100048,168.0,189,0,20,4,609.9
200460,21100897,167.0,187,0,20,3,577.2
200470,21101562,168.0,189,0,20,4,544.8
200480,21104321,990.0,1029,0,116,23,442.7
200490,21105106,168.0,189,0,20,4,428.2
200500,21105739,167.0,187,0,20,3,375.0
200510,21106836,992.0,1032,0,120,23,292.2
200520,21107301,168.0,189,0,20,4,374.6
200530,21108253,168.0,189,0,20,4,342.3
200540,21111550,167.0,187,0,20,3,332.1
200550,21112580,167.0,187,0,20,3,332.3
200560,21113310,994.0,1034,0,115,23,332.2
200570,21113964,491.0,519,0,55,10,414.9
200580,21114628,1831.0,1910,0,309,61,447.2
200590,21115357,1016.0,1058,0,122,24,531.3
200600,21116075,1010.0,1051,0,118,23,616.1
200610,21116640,268.0,291,0,32,6,700.4
200620,21117770,499.0,527,0,65,12,628.0
200630,21118778,165.0,186,0,20,4,661.1
200640,21119367,1009.0,1050,0,118,23,660.8
200650,21120058,165.0,186,0,20,4,745.0
200660,21120929,800.0,834,0,94,18,744.8
200670,21121789,1135.0,1450,0,1505,300,725.4
200680,21122516,996.0,1038,0,122,24,789.8
200690,21125008,495.0,521,0,49,9,706.3
200700,21125665,167.0,187,0,20,3,654.2
200710,21126428,853.0,893,0,112,22,569.9
200720,21127035,292.0,316,0,30,6,628.4
200730,21127719,269.0,292,0,34,6,607.7
200740,21128564,1131.0,1174,0,139,27,618.1
200750,21129277,292.0,316,0,30,6,630.3
200760,21131796,168.0,189,0,20,4,643.0
200770,21134521,986.0,1027,0,122,24,579.8
200780,21135413,858.0,896,0,101,20,564.9
200790,21136002,1131.0,1176,0,150,29,551.1
200800,21138749,428.0,455,0,47,9,614.7
200810,21139516,992.0,1035,0,129,25,640.8
200820,21140256,493.0,520,0,47,9,654.7
200830,21141328,667.0,700,0,93,18,674.8
200840,21143903,1035.0,1076,0,118,23,714.6
200850,21144891,1211.0,1258,0,165,32,705.0
200860,21147579,1130.0,1174,0,138,27,796.9
200870,21148576,1133.0,1176,0,138,27,893.1
200880,21149213,1132.0,1175,0,138,27,907.8
200890,21149964,163.0,184,0,21,4,935.2
200900,21151027,1029.0,1073,0,131,26,838.4
200910,21152047,167.0,188,0,21,4,898.5
200920,21153054,991.0,1033,0,130,26,816.0
200930,21153727,862.0,901,0,107,21,865.8
200940,21154556,286.0,309,0,34,6,885.3
200950,21155652,847.0,1162,0,1505,300,810.4
200960,21156353,1135.0,1450,0,1505,300,774.0
200970,21157047,799.0,834,0,98,19,774.5
200980,21158080,1131.0,1175,0,138,27,741.1
200990,21159009,286.0,309,0,34,6,741.0
201000,21160005,859.0,898,0,110,21,753.3
201010,21160674,293.0,317,0,30,6,736.3
201020,21161426,857.0,896,0,110,21,748.9
201030,21162192,491.0,520,0,64,12,735.5
201040,21162842,491.0,519,0,52,10,698.4
201050,21163544,490.0,520,0,60,12,718.9
201060,21164394,495.0,523,0,52,10,683.2
201070,21165088,862.0,901,0,110,21,619.2
201080,21165687,276.0,300,0,33,6,625.5
201090,21166457,491.0,518,0,48,9,540.0
201100,21166949,162.0,183,0,21,4,560.5
201110,21167737,491.0,519,0,52,10,490.8
201120,21168348,491.0,518,0,60,11,510.6
201130,21168927,798.0,834,0,100,20,474.0
201140,21171464,1132.0,1174,0,133,26,504.7
201150,21172470,502.0,529,0,48,9,568.8
201160,21173490,1568.0,1626,0,201,40,570.0
201170,21174568,794.0,830,0,105,21,677.3
201180,21179247,496.0,523,0,48,9,670.5
201190,21179997,494.0,522,0,53,10,692.5
201200,21180525,491.0,519,0,60,11,692.8
201210,21181717,492.0,518,0,48,9,725.7
201220,21184414,495.0,520,0,48,9,725.8
201230,21185279,167.0,188,0,21,4,726.2
201240,21186077,493.0,519,0,48,9,663.1
201250,21187005,699.0,734,0,96,19,599.2
201260,21189680,494.0,520,0,48,9,618.9
201270,21190435,159.0,179,0,24,4,511.5
201280,21191214,494.0,520,0,48,9,448.0
201290,21192120,494.0,520,0,47,9,447.8
201300,21192716,1717.0,1786,0,275,54,447.8
201310,21193722,491.0,519,0,58,11,570.4
201320,21194512,491.0,518,0,47,9,570.3
201330,21195230,276.0,299,0,29,5,569.9
201340,21197870,490.0,518,0,58,11,580.8
201350,21198830,492.0,518,0,49,9,580.5
201360,21199642,492.0,519,0,58,11,559.8
201370,21202445,490.0,518,0,57,11,559.6
201380,21203249,491.0,519,0,57,11,592.7
201390,21204099,490.0,518,0,62,12,592.4
201400,21204951,161.0,182,0,22,4,592.0
201410,21207663,276.0,299,0,30,5,436.4
201420,21208284,276.0,299,0,29,5,414.9
201430,21209269,491.0,518,0,57,11,393.4
201440,21209913,492.0,520,0,58,11,414.9
201450,21210483,492.0,519,0,58,11,415.1
201460,21211212,492.0,520,0,58,11,415.1
201470,21212168,269.0,294,0,35,7,415.1
201480,21214786,167.0,188,0,21,4,393.0
201490,21216109,276.0,299,0,29,5,360.6
201500,21217080,272.0,294,0,29,5,339.2
201510,21217580,491.0,519,0,59,11,350.3
201520,21218510,491.0,518,0,58,11,371.8
201530,21219464,1414.0,1465,0,172,34,393.3
201540,21222139,276.0,299,0,29,5,485.6
201550,21224858,493.0,520,0,51,10,464.0
201560,21225581,491.0,520,0,66,13,464.1
201570,21227350,167.0,188,0,21,4,464.0
201580,21228239,167.0,188,0,21,4,453.8
201590,21229100,311.0,335,0,35,7,453.8
201600,21231905,1132.0,1175,0,134,26,457.3
201610,21232892,1745.0,1875,0,570,113,543.3
201620,21233541,165.0,186,0,22,4,668.7
201630,21234538,489.0,519,0,69,13,636.1
201640,21237260,167.0,188,0,21,4,543.6
201650,21238226,164.0,185,0,21,4,532.7
201660,21238674,167.0,188,0,21,4,499.8
201670,21239358,167.0,188,0,21,4,467.4
201680,21240369,167.0,187,0,21,4,467.4
201690,21241090,1295.0,1610,0,1505,300,467.4
201700,21241814,1133.0,1176,0,139,27,565.8
201710,21242667,1424.0,1477,0,184,36,565.9
201720,21243264,167.0,188,0,21,4,533.8
201730,21245980,276.0,299,0,29,5,534.0
201740,21246845,275.0,298,0,29,5,512.7
201750,21247638,191.0,506,0,1505,300,523.5
201760,21248737,410.0,437,0,53,10,526.2
201770,21251598,490.0,519,0,60,12,550.5
201780,21252300,699.0,734,0,97,19,582.8
201790,21255028,490.0,519,0,61,12,636.0
201800,21255708,275.0,298,0,29,5,555.5
201810,21256784,168.0,189,0,21,4,469.7
201820,21257674,315.0,339,0,32,6,344.1
201830,21258455,275.0,298,0,29,5,358.9
201840,21260292,1135.0,1176,0,127,25,358.8
201850,21261374,275.0,298,0,29,5,444.8
201860,21261937,1133.0,1174,0,127,25,453.2
201870,21264781,276.0,299,0,29,5,525.5
201880,21265376,1132.0,1175,0,132,26,504.1
201890,21265975,549.0,581,0,75,15,547.4
201900,21266947,491.0,518,0,58,11,553.3
201910,21269403,1928.0,2007,0,309,61,574.9
201920,21271208,276.0,301,0,37,7,750.9
201930,21272032,490.0,519,0,63,12,747.0
201940,21272731,862.0,898,0,99,19,768.5
201950,21273637,167.0,188,0,21,4,741.2
201960,21274552,293.0,317,0,30,6,730.4
201970,21275443,490.0,518,0,61,12,646.4
201980,21276330,191.0,506,0,1505,300,667.8
201990,21277005,276.0,299,0,29,5,573.7
202000,21279981,997.0,1045,0,165,32,546.4
202010,21280938,271.0,294,0,31,6,597.0
202020,21283680,489.0,518,0,61,12,431.3
202030,21284696,315.0,339,0,32,6,452.6
202040,21287111,833.0,878,0,152,30,435.1
202050,21287835,422.0,449,0,49,9,432.2
202060,21288799,166.0,187,0,20,3,457.7
202070,21289672,170.0,191,0,20,3,445.0
202080,21292343,551.0,582,0,75,14,413.0
202090,21293096,268.0,294,0,41,8,449.0
202100,21293960,310.0,335,0,44,8,448.2
202110,21296687,1201.0,1258,0,214,42,379.5
202120,21297411,420.0,448,0,50,10,472.5
202130,21300130,191.0,506,0,1505,300,465.6
202140,21300983,1411.0,1463,0,176,35,453.2
202150,21301649,167.0,188,0,21,4,511.0
202160,21302426,490.0,518,0,59,11,485.5
202170,21303402,293.0,317,0,34,6,517.9
202180,21304341,490.0,519,0,63,12,530.2
202190,21307067,270.0,293,0,31,6,524.1
202200,21308146,306.0,332,0,42,8,524.3
202210,21309310,552.0,584,0,80,15,523.9
202220,21310100,191.0,506,0,1505,300,459.0
202230,21310719,554.0,586,0,80,16,436.1
202240,21311599,1015.0,1055,0,114,22,472.4
202250,21312347,1645.0,1715,0,260,52,432.8
202260,21313050,1135.0,1450,0,1505,300,580.6
202270,21314316,313.0,337,0,32,6,645.1
202280,21314799,863.0,900,0,96,19,647.1
202290,21315475,156.0,177,0,25,4,684.4
202300,21316385,191.0,506,0,1505,300,673.0
202310,21317379,1471.0,1786,0,1505,300,661.5
202320,21320528,491.0,519,0,61,12,753.4
202330,21321283,491.0,518,0,56,11,783.4
202340,21322161,148.0,171,0,27,5,777.1
202350,21322901,313.0,337,0,32,6,690.4
202360,21327124,314.0,338,0,32,6,557.2
202370,21328092,315.0,337,0,32,6,475.1
202380,21328758,147.0,168,0,28,5,475.3
202390,21329608,191.0,506,0,1505,300,403.7
202400,21330340,1130.0,1175,0,145,28,407.2
202410,21330902,860.0,900,0,113,22,501.1
202420,21331952,149.0,171,0,27,5,440.0
202430,21334659,1770.0,1921,0,667,133,405.8
202440,21335376,493.0,520,0,57,11,533.7
202450,21338584,313.0,336,0,32,6,568.2
202460,21339107,1858.0,1924,0,243,48,568.2
202470,21339692,314.0,338,0,32,6,722.6
202480,21340458,1791.0,1866,0,291,58,722.5
202490,21342910,191.0,506,0,1505,300,886.9
202500,21344262,313.0,337,0,32,6,886.9
202510,21345234,505.0,532,0,53,10,805.2
202520,21347954,313.0,337,0,32,6,769.7
202530,21348685,508.0,534,0,54,10,786.1
202540,21349562,856.0,891,0,94,18,659.9
202550,21350177,750.0,784,0,91,18,696.2
202560,21350747,1411.0,1463,0,185,36,739.9
202570,21351814,191.0,506,0,1505,300,695.2
202580,21353111,413.0,441,0,52,10,682.9
202590,21354031,287.0,311,0,33,6,545.1
202600,21354588,859.0,897,0,100,20,554.7
202610,21357160,166.0,187,0,22,4,609.3
202620,21357821,492.0,519,0,60,11,575.4
202630,21358853,166.0,187,0,22,4,593.3
202640,21359747,1006.0,1054,0,151,30,559.1
202650,21360329,544.0,576,0,76,15,574.1
202660,21361124,1135.0,1450,0,1505,300,553.5
202670,21362177,167.0,188,0,21,4,525.9
202680,21365269,170.0,191,0,20,3,523.5
202690,21366078,1030.0,1073,0,126,25,499.2
202700,21366997,292.0,316,0,30,6,573.5
202710,21370062,1180.0,1235,0,195,38,516.8
202720,21371190,161.0,183,0,22,4,618.2
202730,21374203,1010.0,1048,0,114,22,585.1
202740,21376376,838.0,878,0,129,25,669.5
202750,21377082,168.0,189,0,20,3,652.7
202760,21377803,492.0,521,0,61,12,615.1
202770,21378639,166.0,187,0,20,3,550.8
202780,21379799,168.0,189,0,20,3,550.7
202790,21380910,492.0,519,0,49,9,550.5
202800,21381938,851.0,890,0,109,21,496.7
202810,21383034,490.0,518,0,60,12,552.6
202820,21383746,493.0,519,0,55,10,483.6
202830,21384981,492.0,518,0,51,10,516.8
202840,21385683,702.0,738,0,104,20,465.0
202850,21388299,490.0,518,0,57,11,451.4
202860,21389452,1412.0,1467,0,189,37,483.6
202870,21390004,547.0,578,0,72,14,575.6
202880,21390647,552.0,583,0,72,14,613.7
202890,21391580,557.0,588,0,75,14,652.1
202900,21392067,293.0,317,0,30,6,658.6
202910,21393050,293.0,317,0,30,6,602.8
202920,21393964,533.0,566,0,87,17,583.1
202930,21394735,543.0,575,0,80,15,587.1
202940,21397719,1029.0,1075,0,142,28,592.2
202950,21398468,170.0,191,0,20,3,624.9
